,Date,Close,Volume
5664,2015-07-31,359.0,50
5665,2015-08-03,352.2,205
5666,2015-08-04,350.7,750
5667,2015-08-05,356.1,70
5668,2015-08-06,358.9,25
5669,2015-08-10,348.0,99
5670,2015-08-11,345.7,242
5671,2015-08-12,356.0,115
5672,2015-08-13,356.0,90
5673,2015-08-14,356.0,45
5674,2015-08-17,356.0,15
5675,2015-08-18,351.2,66
5676,2015-08-19,355.0,99
5677,2015-08-20,355.7,54
5678,2015-08-21,356.0,5
5679,2015-08-27,335.0,40
5680,2015-08-28,350.0,5
5681,2015-08-31,331.5,163
5682,2015-09-01,330.0,1789
5683,2015-09-02,330.3,214
5684,2015-09-03,349.0,530
5685,2015-09-04,350.0,250
5686,2015-09-07,350.0,20
5687,2015-09-09,340.0,1002
5688,2015-09-10,344.5,3
5689,2015-09-11,348.6,19954
5690,2015-09-14,356.0,3004
5691,2015-09-15,355.7,1575
5692,2015-09-16,360.0,500
5693,2015-09-17,360.0,425
5694,2015-09-18,359.6,547
5695,2015-09-21,359.6,825
5696,2015-09-22,359.9,488
5697,2015-09-23,360.0,550
5698,2015-09-24,360.0,525
5699,2015-09-25,359.5,659
5700,2015-09-28,359.3,599
5701,2015-09-29,359.0,500
5702,2015-09-30,359.8,500
5703,2015-10-01,360.0,385
5704,2015-10-02,360.0,180
5705,2015-10-05,360.0,247
5706,2015-10-06,360.0,50
5707,2015-10-07,359.9,50
5708,2015-10-08,359.3,110
5709,2015-10-09,359.4,115
5710,2015-10-12,360.0,202
5711,2015-10-13,360.0,102
5712,2015-10-14,360.0,65
5713,2015-10-15,360.0,75
5714,2015-10-16,359.6,25
5715,2015-10-19,359.0,175
5716,2015-10-20,359.0,110
5717,2015-10-21,359.0,37
5718,2015-10-22,358.0,295
5719,2015-10-23,356.0,779
5720,2015-10-26,357.7,1433
5721,2015-10-27,357.1,2382
5722,2015-10-28,358.0,978
5723,2015-10-29,358.0,1100
5724,2015-10-30,359.0,1827
5725,2015-11-02,379.0,300
5726,2015-11-03,378.9,137
5727,2015-11-04,378.0,545
5728,2015-11-05,377.9,140
5729,2015-11-06,377.9,20
5730,2015-11-09,369.0,425
5731,2015-11-10,367.7,115
5732,2015-11-11,367.8,350
5733,2015-11-13,368.1,395
5734,2015-11-16,377.8,175
5735,2015-11-17,375.9,263
5736,2015-11-18,377.9,5
5737,2015-11-19,375.0,231
5738,2015-11-20,374.9,110
5739,2015-11-23,375.0,105
5740,2015-11-24,372.0,127
5741,2015-11-25,374.9,75
5742,2015-11-26,375.0,50
5743,2015-11-27,374.8,110
5744,2015-11-30,374.9,50
5745,2015-12-01,373.3,220
5746,2015-12-02,337.9,1541
5747,2015-12-03,374.9,127
5748,2015-12-04,374.0,105
5749,2015-12-08,360.0,72
5750,2015-12-09,354.0,503
5751,2015-12-10,353.1,520
5752,2015-12-11,360.0,302
5753,2015-12-14,367.0,400
5754,2015-12-15,365.7,1050
5755,2015-12-16,368.5,1214
5756,2015-12-17,374.6,412
5757,2015-12-18,355.0,2
5758,2015-12-21,364.2,316
5759,2015-12-22,350.2,609
5760,2015-12-23,345.6,1959
5761,2015-12-24,353.3,5856
5762,2015-12-25,365.1,6329
5763,2015-12-28,395.1,461
5764,2015-12-30,390.2,165
5765,2015-12-31,389.6,386
5766,2016-01-04,384.8,175
5767,2016-01-05,384.8,105
5768,2016-01-06,377.8,125
5769,2016-01-07,360.0,65
5770,2016-01-08,359.5,400
5771,2016-01-11,359.4,462
5772,2016-01-12,357.7,1200
5773,2016-01-13,355.4,1175
5774,2016-01-14,345.2,460
5775,2016-01-15,353.5,4852
5776,2016-01-18,358.0,4441
5777,2016-01-19,377.0,1389
5778,2016-01-20,377.0,267
5779,2016-01-21,374.4,588
5780,2016-01-22,375.0,495
5781,2016-01-25,351.2,3412
5782,2016-01-26,348.0,225
5783,2016-01-27,349.3,1498
5784,2016-01-28,343.6,6057
5785,2016-01-29,344.0,2970
5786,2016-02-01,338.9,4367
5787,2016-02-02,340.3,10913
5788,2016-02-03,362.3,10048
5789,2016-02-04,371.9,23396
5790,2016-02-05,378.3,37738
5791,2016-02-08,376.4,630
5792,2016-02-12,325.2,47202
5793,2016-02-15,368.9,150
5794,2016-02-16,368.9,189
5795,2016-02-17,360.0,257
5796,2016-02-18,360.0,580
5797,2016-02-19,350.4,6012
5798,2016-02-22,376.3,3468
5799,2016-02-23,379.9,290
5800,2016-02-25,378.6,303
5801,2016-02-26,376.4,1088
5802,2016-02-29,377.6,700
5803,2016-03-01,374.8,583
5804,2016-03-02,374.3,1255
5805,2016-03-03,373.2,901
5806,2016-03-04,375.0,402
5807,2016-03-07,368.0,261
5808,2016-03-09,368.0,4740
5809,2016-03-10,366.0,732
5810,2016-03-11,365.0,1141
5811,2016-03-14,367.0,2640
5812,2016-03-15,366.0,9355
5813,2016-03-16,374.5,8474
5814,2016-03-17,360.0,12
5815,2016-03-18,355.0,47
5816,2016-03-21,353.8,2037
5817,2016-03-22,355.0,123
5818,2016-03-23,355.0,243
5819,2016-03-24,354.7,371
5820,2016-03-25,360.1,11780
5821,2016-03-28,374.0,14762
5822,2016-03-29,370.0,750
5823,2016-03-30,374.2,899
5824,2016-03-31,370.3,682
5825,2016-04-01,366.5,790
5826,2016-04-04,370.0,750
5827,2016-04-05,369.9,509
5828,2016-04-06,368.4,1033
5829,2016-04-07,362.8,973
5830,2016-04-08,371.3,6600
5831,2016-04-11,370.5,7275
5832,2016-04-12,374.2,12980
5833,2016-04-13,370.0,100
5834,2016-04-14,362.1,300
5835,2016-04-15,351.3,3175
5836,2016-04-18,368.0,50
5837,2016-04-19,367.9,155
5838,2016-04-20,368.0,270
5839,2016-04-21,370.4,8611
5840,2016-04-22,384.8,2025
5841,2016-04-25,370.0,250
5842,2016-04-26,358.4,2516
5843,2016-04-27,361.5,5150
