,Date,Close,Volume
8132,2012-04-27,3700.0,6750
8133,2012-04-30,3750.0,2913
8134,2012-05-01,3800.0,2417
8135,2012-05-02,3650.0,4
8136,2012-05-03,3650.0,33995
8137,2012-05-04,3888.0,1919
8138,2012-05-07,3650.0,1155
8139,2012-05-08,4000.0,82
8140,2012-05-09,3700.0,1099
8141,2012-05-11,3650.0,1713
8142,2012-05-14,3700.0,10
8143,2012-05-15,3650.0,107
8144,2012-05-17,3650.0,5
8145,2012-05-18,3610.0,200
8146,2012-05-21,3600.0,233
8147,2012-05-23,3600.0,2
8148,2012-05-25,3600.0,2
8149,2012-05-29,3580.0,2
8150,2012-05-30,3580.0,5
8151,2012-05-31,3500.0,15
8152,2012-06-05,3500.0,20
8153,2012-06-06,3550.0,1052610
8154,2012-06-07,3550.0,5
8155,2012-06-12,3550.0,1057520
8156,2012-06-14,3600.0,564
8157,2012-06-21,3600.0,4
8158,2012-06-25,3550.0,69
8159,2012-06-26,3060.0,446
8160,2012-07-20,3500.0,6
8161,2012-07-23,3500.0,9
8162,2012-07-24,4025.0,2
8163,2012-08-03,3500.0,10
8164,2012-08-08,3500.0,23
8165,2012-08-09,3500.0,6
8166,2012-08-13,3500.0,5000
8167,2012-08-16,3500.0,20
8168,2012-08-22,3422.0,5
8169,2012-08-23,3422.0,2
8170,2012-08-27,3500.0,826
8171,2012-09-19,3470.0,148
8172,2012-10-01,3450.0,8
8173,2012-10-09,3400.0,5000
8174,2012-10-10,3399.0,97
8175,2012-10-12,3400.0,5000
8176,2012-10-16,3300.0,34
8177,2012-10-22,3150.0,13
8178,2012-11-09,3150.0,54
8179,2012-11-13,3100.0,2
8180,2012-11-15,3100.0,12
8181,2012-11-19,3065.0,286
8182,2012-11-20,3100.0,946
8183,2012-11-29,3100.0,20
8184,2012-12-03,3350.0,2198
8185,2012-12-04,3100.0,1000
8186,2012-12-11,3200.0,4999
8187,2012-12-13,3350.0,2360
8188,2012-12-14,3350.0,3435
8189,2012-12-17,3400.0,92
8190,2012-12-18,3400.0,117
8191,2012-12-19,3400.0,9492
8192,2012-12-20,3400.0,10000
8193,2012-12-21,3450.0,50
8194,2012-12-26,3600.0,1000
8195,2012-12-27,3620.0,499
8196,2012-12-28,3624.0,155
8197,2013-01-03,3800.0,300
8198,2013-01-07,3700.0,2500
8199,2013-01-08,3504.0,39097
8200,2013-01-22,3600.0,20
8201,2013-01-29,3600.0,29
8202,2013-02-19,3700.0,5
8203,2013-02-21,3600.0,10
8204,2013-02-22,3600.0,16
8205,2013-02-25,3600.0,4
8206,2013-02-28,4013.0,11
8207,2013-03-01,3900.0,5
8208,2013-03-07,3400.0,5
8209,2013-03-14,3400.0,90
8210,2013-03-18,3400.0,8
8211,2013-03-21,3500.0,154
8212,2013-04-01,3400.0,2
8213,2013-04-03,3400.0,2
8214,2013-04-05,3400.0,10
8215,2013-04-15,3398.0,28858
8216,2013-04-17,3400.0,12
8217,2013-04-18,3300.0,14
8218,2013-04-25,3300.0,500
8219,2013-05-16,3300.0,1000
8220,2013-05-17,3299.0,1
8221,2013-05-20,3050.0,840
8222,2013-05-21,3050.0,283
8223,2013-05-22,3050.0,2295
8224,2013-05-23,3050.0,4
8225,2013-05-27,3049.0,200
8226,2013-06-03,3050.0,36
8227,2013-06-04,3180.0,1815
8228,2013-06-07,3133.0,612
8229,2013-06-11,3180.0,85
8230,2013-06-21,3182.0,5
8231,2013-06-24,3188.0,806
8232,2013-07-01,3182.0,4
8233,2013-07-10,3150.0,2222
8234,2013-07-17,3130.0,123
8235,2013-07-25,3100.0,442
8236,2013-08-07,3100.0,20
8237,2013-08-12,3000.0,58
8238,2013-08-21,3000.0,15
8239,2013-08-23,3000.0,100
8240,2013-09-02,3000.0,59651
8241,2013-09-03,3090.0,103
8242,2013-09-17,3000.0,301
8243,2013-09-18,3000.0,10
8244,2013-09-23,3000.0,10
8245,2013-09-30,3000.0,10
8246,2013-10-01,3000.0,30
